"ReviewID","Sentiment","KeyPhrases"
"A1W35U95LIJ5LY","POSITIVE","recording"
"A1W35U95LIJ5LY","POSITIVE","1080p"
"A1W35U95LIJ5LY","POSITIVE","an issue"
"A1W35U95LIJ5LY","POSITIVE","the class 10 rating"
"A1W35U95LIJ5LY","POSITIVE","the gopro"
"A1W35U95LIJ5LY","POSITIVE","its thing"
"A1W35U95LIJ5LY","POSITIVE","the card"
"A1W35U95LIJ5LY","POSITIVE","the high mb transfer rate"
"AR2C4BIQQOY6I","POSITIVE","a class 10 card"
"AR2C4BIQQOY6I","POSITIVE","data"
"AR2C4BIQQOY6I","POSITIVE","a while"
"AR2C4BIQQOY6I","POSITIVE","the card"
"AR2C4BIQQOY6I","POSITIVE","my phone"
"AR2C4BIQQOY6I","POSITIVE","a good deal"
"A1SJCQKVGSHTZ4","POSITIVE","time"
"A1SJCQKVGSHTZ4","POSITIVE","much memory!!!!!!"
"A1SJCQKVGSHTZ4","POSITIVE","my 32gb"
"A1SJCQKVGSHTZ4","POSITIVE","a week vacation"
"A1SJCQKVGSHTZ4","POSITIVE","didnt"
"A1SJCQKVGSHTZ4","POSITIVE","this one"
"A1SJCQKVGSHTZ4","POSITIVE","my 32gb"
"A1SJCQKVGSHTZ4","POSITIVE","the same brand"
"A1SJCQKVGSHTZ4","POSITIVE","class and speed"
"AME4BC0Z69SYV","POSITIVE","lots"
"AME4BC0Z69SYV","POSITIVE","room"
"AME4BC0Z69SYV","POSITIVE","enough speed and"
"AME4BC0Z69SYV","POSITIVE","the ride"
"AME4BC0Z69SYV","POSITIVE","no loss"
"AME4BC0Z69SYV","POSITIVE","data"
"A6TBXL1JJXNMT","MIXED","a standard"
"A6TBXL1JJXNMT","MIXED","high capacity mobile memory"
"A6TBXL1JJXNMT","MIXED","grated"
"A6TBXL1JJXNMT","MIXED","an older android phone"
"A6TBXL1JJXNMT","MIXED","older tablet"
"A6TBXL1JJXNMT","MIXED","much difference"
"A6TBXL1JJXNMT","MIXED","a modern device"
"A6TBXL1JJXNMT","MIXED","a galaxy s4"
"A6TBXL1JJXNMT","MIXED","3"
"A6TBXL1JJXNMT","MIXED","equivalent mobile device"
"A6TBXL1JJXNMT","MIXED","the difference"
"A6TBXL1JJXNMT","MIXED","data transfer and access"
"A6TBXL1JJXNMT","MIXED","your device"
"A6TBXL1JJXNMT","MIXED","modern phones"
"A6TBXL1JJXNMT","MIXED","a uhs-1 memory card"
"A6TBXL1JJXNMT","MIXED","the only reason"
"A6TBXL1JJXNMT","MIXED","this product"
"A6TBXL1JJXNMT","MIXED","five stars"
"A6TBXL1JJXNMT","MIXED","a sandisk"
"A6TBXL1JJXNMT","MIXED","a sandisk extreme pro."
"A6TBXL1JJXNMT","MIXED","extremely specific needs"
"A6TBXL1JJXNMT","MIXED","85mb/s transfer speeds"
"A6TBXL1JJXNMT","MIXED","a mobile device"
"A6TBXL1JJXNMT","MIXED","movies"
"A6TBXL1JJXNMT","MIXED","music and apps"
"A6TBXL1JJXNMT","MIXED","this one"
"A3V7JQUU5J1GRS","POSITIVE","my mini mp3 player"
"A3V7JQUU5J1GRS","POSITIVE","plinking songs"
"A3V7JQUU5J1GRS","POSITIVE","my 4gb player"
"A3V7JQUU5J1GRS","POSITIVE","a 20gb player"
"A6BJWBPA4P2S4","POSITIVE","perfect card"
"A6BJWBPA4P2S4","POSITIVE","my samsung galaxy s4"
"A6BJWBPA4P2S4","POSITIVE","its fast"
"A6BJWBPA4P2S4","POSITIVE","no delay"
"A6BJWBPA4P2S4","POSITIVE","pictures/video writing"
"A6BJWBPA4P2S4","POSITIVE","a second"
"A6BJWBPA4P2S4","POSITIVE","hand"
"A2CYJO155QP33S","POSITIVE","works"
"A2CYJO155QP33S","POSITIVE","a htc rezound"
"A2CYJO155QP33S","POSITIVE","short"
"A2CYJO155QP33S","POSITIVE","space"
"A2CYJO155QP33S","POSITIVE","a 64gb sandisk"
"A2CYJO155QP33S","POSITIVE","no issues"
"A2315F2F0V99I0","POSITIVE","my gopro"
"A2315F2F0V99I0","POSITIVE","a massive amount"
"A2315F2F0V99I0","POSITIVE","video"
"A2315F2F0V99I0","POSITIVE","no problems"
"A2FII3I2MBMUIA","MIXED","the higher capacity"
"A2FII3I2MBMUIA","MIXED","a bit"
"A2FII3I2MBMUIA","MIXED","the earlier versions"
"A2FII3I2MBMUIA","MIXED","the paint"
"A85ZIIDB427XP","MIXED","an sd card"
"A85ZIIDB427XP","MIXED","an sd card"
"A85ZIIDB427XP","MIXED","performance"
"A85ZIIDB427XP","MIXED","expectations"
"A85ZIIDB427XP","MIXED","good luck"
"AURSNOUY8QG32","POSITIVE","the amazon litening deal"
"AURSNOUY8QG32","POSITIVE","black friday"
"AURSNOUY8QG32","POSITIVE","17$"
"AURSNOUY8QG32","POSITIVE","the best and fastest card money"
"AURSNOUY8QG32","POSITIVE","packaging"
"AURSNOUY8QG32","POSITIVE","my galaxy s3"
"AURSNOUY8QG32","POSITIVE","highly"
"A3DJS9HZ1FPANU","MIXED","the fastest microsd card"
"A3DJS9HZ1FPANU","MIXED","about four months"
"A3DJS9HZ1FPANU","MIXED","my android phone"
"A3DJS9HZ1FPANU","MIXED","my phone"
"A3DJS9HZ1FPANU","MIXED","the card"
"A3DJS9HZ1FPANU","MIXED","the phone"
"A3DJS9HZ1FPANU","MIXED","any reader"
"A3DJS9HZ1FPANU","MIXED","it.the test results"
"A3DJS9HZ1FPANU","MIXED","my older but still functional 32gb class"
"A3DJS9HZ1FPANU","MIXED","4 sandisk"
"A3DJS9HZ1FPANU","MIXED","sequential read"
"A3DJS9HZ1FPANU","MIXED","23.022 mb"
"A3DJS9HZ1FPANU","MIXED","ssequential write"
"A3DJS9HZ1FPANU","MIXED","4.460 mb"
"A3DJS9HZ1FPANU","MIXED","srandom read 512kb"
"A3DJS9HZ1FPANU","MIXED","22.387 mb"
"A3DJS9HZ1FPANU","MIXED","srandom write 512kb"
"A3DJS9HZ1FPANU","MIXED","3.144 mb"
"A3DJS9HZ1FPANU","MIXED","srandom read 4kb"
"A3DJS9HZ1FPANU","MIXED","qd="
"A3DJS9HZ1FPANU","MIXED","1"
"A3DJS9HZ1FPANU","MIXED","3.414 mb/s"
"A3DJS9HZ1FPANU","MIXED","[  833.5 iops]random write 4kb"
"A3DJS9HZ1FPANU","MIXED","qd=1"
"A3DJS9HZ1FPANU","MIXED","1.231 mb/s [  300.5 iops]random read 4kb"
"A3DJS9HZ1FPANU","MIXED","qd=32"
"A3DJS9HZ1FPANU","MIXED","3.309 mb/s"
"A3DJS9HZ1FPANU","MIXED","[  807.8 iops]random write 4kb"
"A3DJS9HZ1FPANU","MIXED","qd=32"
"A3DJS9HZ1FPANU","MIXED","0.993 mb/s"
"A3DJS9HZ1FPANU","MIXED","[  242.4 iops]"
"A3DJS9HZ1FPANU","MIXED","this product"
"A3DJS9HZ1FPANU","MIXED","32gb class 10 sandisk"
"A3DJS9HZ1FPANU","MIXED","sequential read"
"A3DJS9HZ1FPANU","MIXED","41.492 mb/"
"A3DJS9HZ1FPANU","MIXED","ssequential write"
"A3DJS9HZ1FPANU","MIXED","15.653 mb/"
"A3DJS9HZ1FPANU","MIXED","srandom read 512kb"
"A3DJS9HZ1FPANU","MIXED","43.380 mb/"
"A3DJS9HZ1FPANU","MIXED","srandom write 512kb"
"A3DJS9HZ1FPANU","MIXED","17.685 mb/"
"A3DJS9HZ1FPANU","MIXED","srandom read"
"A3DJS9HZ1FPANU","MIXED","4kb"
"A3DJS9HZ1FPANU","MIXED","qd="
"A3DJS9HZ1FPANU","MIXED","1"
"A3DJS9HZ1FPANU","MIXED","4.696 mb/s [  1146.5 iops]random write"
"A3DJS9HZ1FPANU","MIXED","4kb"
"A3DJS9HZ1FPANU","MIXED","qd=1"
"A3DJS9HZ1FPANU","MIXED","1.595 mb/s"
"A3DJS9HZ1FPANU","MIXED","[  389.4 iops]random read"
"A3DJS9HZ1FPANU","MIXED","4kb"
"A3DJS9HZ1FPANU","MIXED","qd=32"
"A3DJS9HZ1FPANU","MIXED","4.859 mb/s [  1186.2 iops]random write"
"A3DJS9HZ1FPANU","MIXED","4kb"
"A3DJS9HZ1FPANU","MIXED","qd"
"A3DJS9HZ1FPANU","MIXED","32"
"A3DJS9HZ1FPANU","MIXED","1.334"
"A2ZMOCCPJWCIV5","POSITIVE","a mobius action camera 1080p hd mini sports cam/dash cam"
"A2ZMOCCPJWCIV5","POSITIVE","the opportunity"
"A2ZMOCCPJWCIV5","POSITIVE","failure or problems"
"A2ZMOCCPJWCIV5","POSITIVE","speed and reliability"
"A2ZMOCCPJWCIV5","POSITIVE","the adapter"
"A2ZMOCCPJWCIV5","POSITIVE","several other sandisk products"
"A2ZMOCCPJWCIV5","POSITIVE","sd cards"
"A2ZMOCCPJWCIV5","POSITIVE","thumb drives"
"A2ZMOCCPJWCIV5","POSITIVE","an ssd"
"A2ZMOCCPJWCIV5","POSITIVE","the sandisk ultra 32 gb microsdhc c10/uhs1 memory card"
"A2ZMOCCPJWCIV5","POSITIVE","any issues"
"A3Q6B94A2DMWRW","POSITIVE","quick shipment"
"A3Q6B94A2DMWRW","POSITIVE","product"
"A3Q6B94A2DMWRW","POSITIVE","adapter"
"A3Q6B94A2DMWRW","POSITIVE","sandisk"
"A3Q6B94A2DMWRW","POSITIVE","a great product"
"A3Q6B94A2DMWRW","POSITIVE","quality item"
"A34CI61G7G5TPZ","MIXED","some new sd cards"
"A34CI61G7G5TPZ","MIXED","my new tablets"
"A34CI61G7G5TPZ","MIXED","the sandisk ultra 32 gb microsdhc class 10"
"A34CI61G7G5TPZ","MIXED","the almost same price sandisk ultra"
"A34CI61G7G5TPZ","MIXED","the ultra class10"
"A34CI61G7G5TPZ","MIXED","the difference"
"A34CI61G7G5TPZ","MIXED","large files"
"A34CI61G7G5TPZ","MIXED","procedures"
"A34CI61G7G5TPZ","MIXED","camera"
"A34CI61G7G5TPZ","MIXED","smart phone"
"A34CI61G7G5TPZ","MIXED","tablet"
"A34CI61G7G5TPZ","MIXED","the price"
"A34CI61G7G5TPZ","MIXED","only drawback"
"A34CI61G7G5TPZ","MIXED","the recognized capacity"
"A34CI61G7G5TPZ","MIXED","32gb"
"A34CI61G7G5TPZ","MIXED","29"
"A34CI61G7G5TPZ","MIXED","71gb"
"A34CI61G7G5TPZ","MIXED","my asus memo pad"
"A34CI61G7G5TPZ","MIXED","this micro sd"
"A27MR2K55DJUFK","POSITIVE","plenty"
"A27MR2K55DJUFK","POSITIVE","memory"
"A27MR2K55DJUFK","POSITIVE","my gopro"
"A27MR2K55DJUFK","POSITIVE","haha"
"A27MR2K55DJUFK","POSITIVE","your phone/device"
"A3QB2B903UM7W2","NEGATIVE","some tests"
"A3QB2B903UM7W2","NEGATIVE","a generic memory card"
"A3QB2B903UM7W2","NEGATIVE","this sandisk i"
"A3QB2B903UM7W2","NEGATIVE","the 32 gig class"
"A3QB2B903UM7W2","NEGATIVE","10"
"A3QB2B903UM7W2","NEGATIVE","card.i"
"A3QB2B903UM7W2","NEGATIVE","original packaging"
"A3QB2B903UM7W2","NEGATIVE","original packaging"
"A3QB2B903UM7W2","NEGATIVE","this card"
"A3QB2B903UM7W2","NEGATIVE","the following reasons"
"A3QB2B903UM7W2","NEGATIVE","these tests"
"A3QB2B903UM7W2","NEGATIVE","the sd card ports"
"A3QB2B903UM7W2","NEGATIVE","my pc.my generic class"
"A3QB2B903UM7W2","NEGATIVE","6"
"A3QB2B903UM7W2","NEGATIVE","32 gig card"
"A3QB2B903UM7W2","NEGATIVE","upload speed"
"A3QB2B903UM7W2","NEGATIVE","22mb"
"A3QB2B903UM7W2","NEGATIVE","a transfer speed"
"A3QB2B903UM7W2","NEGATIVE","8.5.my sandisk"
"A3QB2B903UM7W2","NEGATIVE","an upload speed"
"A3QB2B903UM7W2","NEGATIVE","32mb"
"A3QB2B903UM7W2","NEGATIVE","a transfer speed"
"A3QB2B903UM7W2","NEGATIVE","6.5"
"A3QB2B903UM7W2","NEGATIVE","maybe 8.5"
"A3QB2B903UM7W2","NEGATIVE","im"
"A3QB2B903UM7W2","NEGATIVE","speed"
"A3QB2B903UM7W2","NEGATIVE","the transfer speed"
"A3QB2B903UM7W2","NEGATIVE","least 10mb"
"A3QB2B903UM7W2","NEGATIVE","12mb"
"A3QB2B903UM7W2","NEGATIVE","sandisk"
"A3QB2B903UM7W2","NEGATIVE","their classifications"
"A3QB2B903UM7W2","NEGATIVE","the deal"
"A3QB2B903UM7W2","NEGATIVE","the no classification"
"A3QB2B903UM7W2","NEGATIVE","this sd card"
"A3QB2B903UM7W2","NEGATIVE","i dont"
"A3QB2B903UM7W2","NEGATIVE","class"
"A3QB2B903UM7W2","NEGATIVE","10"
"A3QB2B903UM7W2","NEGATIVE","this card....amazon"
"A3QB2B903UM7W2","NEGATIVE","this back"
"A10938QNO7IYIB","POSITIVE","works"
"A10938QNO7IYIB","POSITIVE","my samsung galaxy"
"A10938QNO7IYIB","POSITIVE","3"
"A10938QNO7IYIB","POSITIVE","96gb total memory"
"A10938QNO7IYIB","POSITIVE","the price"
"A3BGCHFP0ZSZJR","POSITIVE","a micro sd card"
"A3BGCHFP0ZSZJR","POSITIVE","128 gb"
"A3BGCHFP0ZSZJR","POSITIVE","20-40gb virtual machine files"
"A3BGCHFP0ZSZJR","POSITIVE","quite a while"
"A3BGCHFP0ZSZJR","POSITIVE","ssd speeds"
"A3BGCHFP0ZSZJR","POSITIVE","a much-needed additional storage"
"A3BGCHFP0ZSZJR","POSITIVE","my tablet"
"ALG4MGOY96EW1","POSITIVE","my new gopro hero3 black edition"
"ALG4MGOY96EW1","POSITIVE","a hitch"
"ALG4MGOY96EW1","POSITIVE","the highest setting"
"ALG4MGOY96EW1","POSITIVE","2 hours"
"ALG4MGOY96EW1","POSITIVE","recording time"
"ALG4MGOY96EW1","POSITIVE","the price"
"ALG4MGOY96EW1","POSITIVE","gb"
"A1HJCD42IQQTZA","POSITIVE","whats"
"A1HJCD42IQQTZA","POSITIVE","this brand"
"A1HJCD42IQQTZA","POSITIVE","cards and drives"
"A1FQFDCXTGY1PU","POSITIVE","the reason"
"A1FQFDCXTGY1PU","POSITIVE","non-apple products"
"A1FQFDCXTGY1PU","POSITIVE","memory"
"A1FQFDCXTGY1PU","POSITIVE","microsd"
"A1FQFDCXTGY1PU","POSITIVE","these class 10 sandisks"
"A1FQFDCXTGY1PU","POSITIVE","64gb to 16gb"
"A1FQFDCXTGY1PU","POSITIVE","every single one"
"A1FQFDCXTGY1PU","POSITIVE","the 64gb"
"A1FQFDCXTGY1PU","POSITIVE","months"
"A1FQFDCXTGY1PU","POSITIVE","no issues"
"A1FQFDCXTGY1PU","POSITIVE","the 16gb"
"A1FQFDCXTGY1PU","POSITIVE","a year"
"A1FQFDCXTGY1PU","POSITIVE","its great"
"A1FQFDCXTGY1PU","POSITIVE","this product"
"A2CQYRZX4D88VF","POSITIVE","no issues"
"A2CQYRZX4D88VF","POSITIVE","utttingthis"
"A2CQYRZX4D88VF","POSITIVE","my samsung galaxy s3"
"A2CQYRZX4D88VF","POSITIVE","my tab2"
"A2CQYRZX4D88VF","POSITIVE","another one"
"AE16WAPPF7GUA","MIXED","works"
"AE16WAPPF7GUA","MIXED","my samsung galaxy s4.i"
"AE16WAPPF7GUA","MIXED","a sandisk card"
"AE16WAPPF7GUA","MIXED","my droidx"
"AE16WAPPF7GUA","MIXED","some bad experiences"
"AE16WAPPF7GUA","MIXED","another manufacturer"
"AE16WAPPF7GUA","MIXED","32gb micro-sd card"
"AE16WAPPF7GUA","MIXED","out.beware imitation cards"
"A3P44R23V3GEC1","POSITIVE","works"
"A3P44R23V3GEC1","POSITIVE","gopro hero 3+"
"A3P44R23V3GEC1","POSITIVE","super"
"A3P44R23V3GEC1","POSITIVE","plenty"
"A3P44R23V3GEC1","POSITIVE","storage capacity"
"A3P44R23V3GEC1","POSITIVE","video"
"A3P44R23V3GEC1","POSITIVE","every outdoor activity"
"AI43VKPN5NF7D","POSITIVE","several devices"
"AI43VKPN5NF7D","POSITIVE","micro cards"
"AI43VKPN5NF7D","POSITIVE","anticipation"
"AI43VKPN5NF7D","POSITIVE","the future"
"AI43VKPN5NF7D","POSITIVE","most items"
"AI43VKPN5NF7D","POSITIVE","a good price"
"AI43VKPN5NF7D","POSITIVE","cameras and recording gear"
"AI43VKPN5NF7D","POSITIVE","a trip"
"AI43VKPN5NF7D","POSITIVE","a day"
"AI43VKPN5NF7D","POSITIVE","le mans"
"AI43VKPN5NF7D","POSITIVE","batteries and spares and chargers.so"
"AI43VKPN5NF7D","POSITIVE","a problem"
"AI43VKPN5NF7D","POSITIVE","sandisk"
"AI43VKPN5NF7D","POSITIVE","a trip"
"AI43VKPN5NF7D","POSITIVE","my destination"
"AI43VKPN5NF7D","POSITIVE","a bit"
"AI43VKPN5NF7D","POSITIVE","question"
"AI43VKPN5NF7D","POSITIVE","this point"
"AQMVGSF0LQDHB","POSITIVE","flash media sales"
"AQMVGSF0LQDHB","POSITIVE","sd card"
"AQMVGSF0LQDHB","POSITIVE","various sizes"
"AQMVGSF0LQDHB","POSITIVE","the 64gb size"
"AQMVGSF0LQDHB","POSITIVE","my gopro 3+"
"AQMVGSF0LQDHB","POSITIVE","no issues"
"AQMVGSF0LQDHB","POSITIVE","the speed"
"AQMVGSF0LQDHB","POSITIVE","the price/gb"
"AQMVGSF0LQDHB","POSITIVE","all this"
"AQMVGSF0LQDHB","POSITIVE","no complaints"
"A3KA9JAZERWWGO","POSITIVE","my dell venue 11 pro"
"A3KA9JAZERWWGO","POSITIVE","extra storage space"
"A3KA9JAZERWWGO","POSITIVE","the card holder"
"A3KA9JAZERWWGO","POSITIVE","my tablet"
"A3KA9JAZERWWGO","POSITIVE","the memory card"
"A3KA9JAZERWWGO","POSITIVE","the tablet"
"A3KA9JAZERWWGO","POSITIVE","read/write time"
"A3KA9JAZERWWGO","POSITIVE","the ssd drive"
"A3KA9JAZERWWGO","POSITIVE","my tablet"
"A3KA9JAZERWWGO","POSITIVE","no complaints"
"A3FK2YRIOBT9QW","POSITIVE","a really nice support"
"A3FK2YRIOBT9QW","POSITIVE","memory"
"A3FK2YRIOBT9QW","POSITIVE","any device"
"A3FK2YRIOBT9QW","POSITIVE","space"
"A3S81Y50UL7UZV","POSITIVE","transfer speeds"
"A3S81Y50UL7UZV","POSITIVE","advertising"
"A3S81Y50UL7UZV","POSITIVE","the card"
"A3S81Y50UL7UZV","POSITIVE","months"
"A3S81Y50UL7UZV","POSITIVE","great product"
"A3S81Y50UL7UZV","POSITIVE","a 64gb....."
"A3S81Y50UL7UZV","POSITIVE","which company"
"A3RUY3TH5FNNDK","POSITIVE","my music"
"A3RUY3TH5FNNDK","POSITIVE","my phone"
"A3RUY3TH5FNNDK","POSITIVE","the little card"
"A3RUY3TH5FNNDK","POSITIVE","the price"
"ARYHQ16DV5B9Q","POSITIVE","sandisk"
"ARYHQ16DV5B9Q","POSITIVE","the quality"
"ARYHQ16DV5B9Q","POSITIVE","product"
"ARYHQ16DV5B9Q","POSITIVE","my lumia 820"
"AZ7N0TLPDP156","POSITIVE","any other sd card"
"AZ7N0TLPDP156","POSITIVE","ultra fast speeds"
"AZ7N0TLPDP156","POSITIVE","any thing"
"AZ7N0TLPDP156","POSITIVE","this guy"
"AZ7N0TLPDP156","POSITIVE","a galaxy s4"
"A2QB5EM08KTI1G","POSITIVE","many sandisk memory cards"
"A2QB5EM08KTI1G","POSITIVE","the years"
"A2QB5EM08KTI1G","POSITIVE","this one"
"A2QB5EM08KTI1G","POSITIVE","all the others"
"A2QB5EM08KTI1G","POSITIVE","a samsung tablet"
"A2QB5EM08KTI1G","POSITIVE","speed"
"A2QB5EM08KTI1G","POSITIVE","an issue"
"A2QB5EM08KTI1G","POSITIVE","storage"
"A2QB5EM08KTI1G","POSITIVE","quite the gem"
"A2QB5EM08KTI1G","POSITIVE","34"
"A2QB5EM08KTI1G","POSITIVE","&#34"
"AIVU1J51MJ9O2","POSITIVE","how much data"
"AIVU1J51MJ9O2","POSITIVE","these tiny cards"
"AIVU1J51MJ9O2","POSITIVE","these days"
"AIVU1J51MJ9O2","POSITIVE","this 32gb class 10 card"
"AIVU1J51MJ9O2","POSITIVE","$20"
"AIVU1J51MJ9O2","POSITIVE","my 10"
"AIVU1J51MJ9O2","POSITIVE","#34;"
"AIVU1J51MJ9O2","POSITIVE","android tablet"
"AIVU1J51MJ9O2","POSITIVE","my library"
"AIVU1J51MJ9O2","POSITIVE","kids"
"AIVU1J51MJ9O2","POSITIVE","dvd movies"
"AIVU1J51MJ9O2","POSITIVE","video"
"AIVU1J51MJ9O2","POSITIVE","my kids"
"AIVU1J51MJ9O2","POSITIVE","the road"
"AIVU1J51MJ9O2","POSITIVE","the kids"
"A1N93W09O5GBFS","POSITIVE","works"
"A1N93W09O5GBFS","POSITIVE","price"
"A1N93W09O5GBFS","POSITIVE","mine"
"A1N93W09O5GBFS","POSITIVE","my digital camera"
"A1N93W09O5GBFS","POSITIVE","my dji phantom fc40.the chip"
"A1N93W09O5GBFS","POSITIVE","tons"
"A1N93W09O5GBFS","POSITIVE","data"
"A1N93W09O5GBFS","POSITIVE","highly"
"A1N93W09O5GBFS","POSITIVE","both micro and standard sd"
"A1N93W09O5GBFS","POSITIVE","the ability"
"A1N93W09O5GBFS","POSITIVE","the data"
"A1N93W09O5GBFS","POSITIVE","the money"
"A1N93W09O5GBFS","POSITIVE","the 64gb card.i"
"A20VXT9M05PJ5Z","POSITIVE","a good micro card"
"A20VXT9M05PJ5Z","POSITIVE","self explanatory"
"A20VXT9M05PJ5Z","POSITIVE","any issues"
"A20VXT9M05PJ5Z","POSITIVE","works"
"A3DTXZ93V0XDD4","POSITIVE","great price"
"A3DTXZ93V0XDD4","POSITIVE","this product"
"A3DTXZ93V0XDD4","POSITIVE","half"
"A3DTXZ93V0XDD4","POSITIVE","samsung"
"A3DTXZ93V0XDD4","POSITIVE","the same memory card"
"A3DTXZ93V0XDD4","POSITIVE","works"
"A3DTXZ93V0XDD4","POSITIVE","my notewith"
"A3DTXZ93V0XDD4","POSITIVE","no pproblems"
"A16MAT54GTKJYS","POSITIVE","a fine product"
"A16MAT54GTKJYS","POSITIVE","mine"
"A16MAT54GTKJYS","POSITIVE","over a year"
"A16MAT54GTKJYS","POSITIVE","another one"
"A16MAT54GTKJYS","POSITIVE","a spare"
"A16MAT54GTKJYS","POSITIVE","time"
"A2G9ZHVA6IOGBY","POSITIVE","a 2 gb one"
"A2G9ZHVA6IOGBY","POSITIVE","the insufficient disk space"
"A2G9ZHVA6IOGBY","POSITIVE","my phone"
"A2G9ZHVA6IOGBY","POSITIVE","my kids"
"A2G9ZHVA6IOGBY","POSITIVE","my phone"
"A2G9ZHVA6IOGBY","POSITIVE","selfies"
"A2G9ZHVA6IOGBY","POSITIVE","my daughter"
"A2G9ZHVA6IOGBY","POSITIVE","a bigger card"
"A2G9ZHVA6IOGBY","POSITIVE","the 2gb one"
"A2G9ZHVA6IOGBY","POSITIVE","a carry"
"A2G9ZHVA6IOGBY","POSITIVE","an old"
"A2G9ZHVA6IOGBY","POSITIVE","plenty"
"A2G9ZHVA6IOGBY","POSITIVE","space"
"A2G9ZHVA6IOGBY","POSITIVE","pictures"
"A2G9ZHVA6IOGBY","POSITIVE","at least.my daughter"
"A2G9ZHVA6IOGBY","POSITIVE","selfies"
"A5RCLB4N34XCN","POSITIVE","normal sd"
"A5RCLB4N34XCN","POSITIVE","this micro sd"
"A5RCLB4N34XCN","POSITIVE","the card reader"
"A2TRHL8IGJB6O","POSITIVE","the sandisk extreme"
"A2TRHL8IGJB6O","POSITIVE","my gopro"
"A2TRHL8IGJB6O","POSITIVE","the ultra"
"A2TRHL8IGJB6O","POSITIVE","some money"
"A2TRHL8IGJB6O","POSITIVE","4k"
"ATQGK76WK9JJ6","POSITIVE","my gopro"
"ATQGK76WK9JJ6","POSITIVE","amazing 1080p videos"
"ATQGK76WK9JJ6","POSITIVE","long time lapses"
"ATQGK76WK9JJ6","POSITIVE","no issues"
"ATQGK76WK9JJ6","POSITIVE","hd videos"
"A2XDQVO4FLVE2X","POSITIVE","the converter"
"A2XDQVO4FLVE2X","POSITIVE","my computer"
"A2RGWM5OACPAFT","POSITIVE","this 64 gig unit"
"A2RGWM5OACPAFT","POSITIVE","hours"
"A2RGWM5OACPAFT","POSITIVE","video"
"A2RGWM5OACPAFT","POSITIVE","my gopro hero3"
"A2RGWM5OACPAFT","POSITIVE","extra memory cards"
"A2RGWM5OACPAFT","POSITIVE","this unit"
"AEYRG1UYCL2DP","POSITIVE","works"
"AEYRG1UYCL2DP","POSITIVE","an adapter"
"AEYRG1UYCL2DP","POSITIVE","a standard size card slot"
"AEYRG1UYCL2DP","POSITIVE","a samsung mini tab"
"AEYRG1UYCL2DP","POSITIVE","2"
"A38XFBDC2Q1FRV","MIXED","my mind"
"A38XFBDC2Q1FRV","MIXED","32gb"
"A38XFBDC2Q1FRV","MIXED","data"
"A38XFBDC2Q1FRV","MIXED","a chip"
"A38XFBDC2Q1FRV","MIXED","magnets"
"A38XFBDC2Q1FRV","MIXED","this product"
"A38XFBDC2Q1FRV","MIXED","sandisk and kingston"
"A38XFBDC2Q1FRV","MIXED","my go-to"
"A38XFBDC2Q1FRV","MIXED","all things data-"
"AFE3KCCYJX76K","POSITIVE","my office"
"AFE3KCCYJX76K","POSITIVE","all window os"
"AFE3KCCYJX76K","POSITIVE","the only one"
"AFE3KCCYJX76K","POSITIVE","a mac os"
"AFE3KCCYJX76K","POSITIVE","file transfers"
"AFE3KCCYJX76K","POSITIVE","computers"
"ACDZ7TXNS156I","POSITIVE","my galaxy s4"
"ACDZ7TXNS156I","POSITIVE","nice addition"
"ACDZ7TXNS156I","POSITIVE","all my hd movies and audio"
"ACDZ7TXNS156I","POSITIVE","stream"
"ACDZ7TXNS156I","POSITIVE","this card"
"A2L8FUCG0CYD4H","MIXED","this item"
"A2L8FUCG0CYD4H","MIXED","a better price"
"A2L8FUCG0CYD4H","MIXED","my phones"
"A1DX95DF8G8BSU","POSITIVE","no problem"
"A1DX95DF8G8BSU","POSITIVE","glitch"
"A1DX95DF8G8BSU","POSITIVE","9 months"
"A1DX95DF8G8BSU","POSITIVE","uses 5gb"
"A1DX95DF8G8BSU","POSITIVE","64 gb memory"
"A1DX95DF8G8BSU","POSITIVE","internal use"
"A1DX95DF8G8BSU","POSITIVE","59 gb"
"A1DX95DF8G8BSU","POSITIVE","heavy storage"
"A1DX95DF8G8BSU","POSITIVE","samsung galaxy s3"
"AQNR7IWYII4WW","POSITIVE","the complaints other"
"AQNR7IWYII4WW","POSITIVE","3"
"AQNR7IWYII4WW","POSITIVE","these sandisk micro sd card"
"AQNR7IWYII4WW","POSITIVE","my phone"
"AQNR7IWYII4WW","POSITIVE","my wife"
"AQNR7IWYII4WW","POSITIVE","my daughter"
"AQNR7IWYII4WW","POSITIVE","phone"
"AQNR7IWYII4WW","POSITIVE","lots"
"AQNR7IWYII4WW","POSITIVE","movies"
"AQNR7IWYII4WW","POSITIVE","pictures"
"AQNR7IWYII4WW","POSITIVE","videos"
"AQNR7IWYII4WW","POSITIVE","no issues"
"A6PDJTWVS8UHH","POSITIVE","an amazing price"
"A6PDJTWVS8UHH","POSITIVE","an amazing product"
"A6PDJTWVS8UHH","POSITIVE","64 gigs"
"A6PDJTWVS8UHH","POSITIVE","a lot"
"A6PDJTWVS8UHH","POSITIVE","memory"
"A6PDJTWVS8UHH","POSITIVE","no problem"
"A2D9MTWHD2BFUG","POSITIVE","the store"
"A2D9MTWHD2BFUG","POSITIVE","the listing"
"AO5LW62J418SU","POSITIVE","our samsung galaxy note 10.1 tablet"
