DayDiff,Entities,Helpful,HelpfulYes,KeyPhrases,ProductID,Rating,ReviewID,ReviewText,ReviewTime,ReviewerName,Sentiment,SentimentScore_Mixed,SentimentScore_Negative,SentimentScore_Neutral,SentimentScore_Positive,Summary,TotalVote,UnixReviewTime
462,"['$30', '$65', 'Galaxy note 10.1', 'Galaxy Note 2']","[0, 0]",0,"['the $30', 'the store', '$65', 'the Galaxy note 10.1', 'the Galaxy Note 2']",F007WTAJTQ,5,A3FN7QLQ6ZI1E,Worth the $30 I spent here then buying it at the store for $65.  Use it for the Galaxy note 10.1 and the Galaxy Note 2!,02-09-2013,madapaka26,POSITIVE,0.0017067731823772192,0.008407135494053364,0.010466072708368301,0.979420006275177,Perfect,0,1360368000
680,"['San Disk', 'Ultra', '64 GB', 'GoPro']","[0, 0]",0,"['The San Disk Ultra 64 GB Micro memory card', 'The card', 'the card', 'an adapter', 'the GoPro']",F007WTAJTQ,5,A1K4SMWERIHTAS,"The San Disk Ultra 64 GB Micro memory card works really well. The card is tiny, but the card comes with an adapter. I use it for the GoPro.",27-01-2013,Macdonald Cory,POSITIVE,0.02437767945230007,9.04674016055651e-05,0.0017716686706990004,0.973760187625885,The SanDisk Ultra 64 GB micro,0,1359244800
278,"['Samsung', 'Galaxy S5']","[0, 0]",0,"['my Samsung Galaxy S5', 'the still and video camera', 'the phone.I', 'no problems', 'files', 'all types', 'my pc or tablets', 'this price', 'a great buy']",C007WTAJTP,5,A1RMOES5FGRF00,I got this for my Samsung Galaxy S5 and could not be happier. It's fast enough with the still and video camera on the phone.I have had no problems transferring files of all types from my pc or tablets. At this price it is a great buy.,05-03-2014,"Zabeatta ""Zabeatta""",POSITIVE,1.4074994396651164e-05,3.8247690099524334e-05,0.00011798748164437711,0.9998296499252319,Great for the Galaxy S5,0,1399075200
95,"['dji', 'phantom', 'gopro hd black']","[0, 0]",0,"['my dji phantom gopro hd black', 'one hickup.i', 'whacha']",C007WTAJTP,5,AVL03EBQWSS0L,"fast, used it on my dji phantom gopro hd black, not one hickup.i would buy again only cheaper. you get whacha pay for",04-09-2014,raaaaaa,POSITIVE,0.004786105360835791,0.014001777395606041,0.0024318937212228775,0.9787801504135132,i would buy again only cheaper,0,1397001600
542,"['GoPro', 'Hero 3 Black', '64GB', 'eBay', '$55', 'GoPro', 'Hero3 Black']","[0, 0]",0,"['my GoPro Hero 3 Black', 'a good MicroSD card', '$80for', 'a 64GB', 'digging', 'eBay', 'times', 'chance', 'this one', '$55 TTD', 'the performance', 'the market', 'a GoPro Hero3 Black', 'this card']",D007WTAJTR,5,A3O98SUFE5X5TO,After I ordered my GoPro Hero 3 Black  I started searching for a good MicroSD card and everywhere I looked they wanted like $80for a 64GB  and digging around on eBay get's retarded at times  then by chance I found this one for $55 TTD  and the performance is awesomeI tell you all if you are in the market for a GoPro Hero3 Black  get this card to go with it  you wont be sorry....,14-06-2013,Fader,POSITIVE,0.11625075340270996,0.027524197474122047,0.011903728358447552,0.8443213701248169,Powered By SanDisk,0,1371168000
445,"['1 gig', '30 plus gigs']","[0, 0]",0,"['this storage device', 'my phone', 'a 1 gig mini sd', 'music ad', '30 plus gigs', 'free space', 'my hearts content']",C007WTAJTP,5,A3LIFZB4RC49DE,I picked up this storage device to use in my phone. I only had a 1 gig mini sd in there for music ad it was getting pretty full. Now 30 plus gigs of free space later i can download to my hearts content.,19-09-2013,Quinton W. Shelby,POSITIVE,0.010154176503419876,0.08326566219329834,0.019549023360013962,0.8870311379432678,Great price,0,1379548800
485,"['gopro', 'hero 3 silver']","[0, 0]",0,"['my gopro hero 3 silver', 'no complaints']",E007WTAJTS,5,A5E3CV8KRR8HP,I bought this for use with my gopro hero 3 silver and I have had no complaints. trhgtr thth h r,10-08-2013,ian,POSITIVE,0.002653307281434536,0.001200817059725523,0.030874688178300858,0.9652711749076843,gopro hero 3,0,1381190400
640,"['Class-10', 'MicroSD', '#34', '#34']","[0, 0]",0,"['This card', 'Class-10 performance', 'a fair price', 'a MicroSD format', 'fact', 'options', 'a nominally higher price', 'the &#34', 'extreme&#34', 'versions', 'the same vendor']",E007WTAJTS,3,A2WB2KKS7MXTCW,"This card does exactly what it should.  Class-10 performance at a fair price in a MicroSD format.  It should be faster though, and in fact there are options out there now at a nominally higher price that do, including the &#34;extreme&#34; versions from the same vendor.",08-03-2013,g0estoeleven,POSITIVE,0.031958479434251785,0.001845556078478694,0.0030609837267547846,0.9631349444389343,Good value for its class but no speed demon,0,1375488000
414,"['GoPro', '64 gigs']","[0, 0]",0,"['a GoPro', '64 gigs', 'such a small chip']",D007WTAJTR,4,AP7ELOKYSDI7B,It worked for a GoPro so what more to say except I wonder how they can fit 64 gigs on such a small chip. Amazing.,20-10-2013,Yachtwork,MIXED,0.8814476132392883,0.003915822599083185,0.0010226252488791943,0.11361400783061981,It worked,0,1382227200
190,['Nook HD'],"[0, 0]",0,"['a bunch', 'This card', 'my Nook HD', 'no problems']",D007WTAJTR,5,A2H4YBXW0WRAGA,"I don't know, but it's a bunch. This card works great in my Nook HD, no problems installing or using it.",01-06-2014,Dale,POSITIVE,5.879275704501197e-05,7.658550021005794e-05,0.0007706944015808403,0.9990938901901245,"How many adapters do I have, now?",0,1388966400
349,"['several-hundred-dollars', 'Class 10', 'SanDisk', 'Lumix', 'Galaxy S4 mini']","[0, 0]",0,"['a several-hundred-dollars-worth product', 'a cheap SD card', 'a shame', 'my Lumix camera', 'my brother', 'his Galaxy S4 mini']",B007WTAJTO,5,AKJ56RT9I924I,You buy a several-hundred-dollars-worth product and then you add up a cheap SD card? What a shame! Go for a Class 10 SanDisk card!! They are very fast and reliable. I use it with my Lumix camera and my brother's just bought it for his Galaxy S4 mini...,24-12-2013,Macintosh_br,MIXED,0.9136878252029419,0.029040688648819923,0.000813411723356694,0.05645813047885895,"Great for Android smartphones, cameras, etc",0,1387843200
839,[],"[2, 3]",2,[],B007WTAJTO,5,A1KN5OQGRNENU0, ,21-08-2012,Alexander Stevens,NEUTRAL,0.10072709619998932,0.015407191589474678,0.8772569298744202,0.006608841475099325,Great Card With Great Price,3,1345507200
471,['SanDisk'],"[0, 0]",0,"['Works', 'No problems', 'a number', 'months', 'the SanDisk memory cards']",D007WTAJTR,4,A2YZCDQIAZIX1Q,Works well. No problems after using it for a number of months. I've always found the SanDisk memory cards to be reliable.,24-08-2013,"Dale ""DaleDJ""",POSITIVE,0.003199431812390685,0.0001574572961544618,0.00046666894922964275,0.9961763620376587,Fast,0,1377302400
362,[],"[0, 0]",0,"['super addition', 'my tablet', 'the space need', 'my music', 'quality', 'price']",D007WTAJTR,5,A10B2J2IRQXBWA,"super addition to my tablet,it gives me the space need for my music. I am very satisfied with quality as well as price.",11-12-2013,walter goodwyn,POSITIVE,2.948811925307382e-05,3.2780626497697085e-05,6.235596083570272e-05,0.9998753070831299,my music saver,0,1384214400
231,"['Note 2', 'Note 8', 'SanDisk']","[0, 0]",0,"['Works', 'the newer products', 'a increase', 'speed', 'my Note 2', '8', 'previous version', 'SanDisk micro SD']",C007WTAJTP,5,AK821DBWBPF5Y,Works as advertised. This is better for using with the newer products. I have noticed a increase in speed with my Note 2 and Note 8 when compared with previous version of SanDisk micro SD.,21-04-2014,Sadiq Shah Mohamad,POSITIVE,0.001404937356710434,0.0016062677605077624,0.00037638269714079797,0.9966123700141907,Great product,0,1398038400
448,"['sandisk', 'ultra', '32', 'gb', 'go pro hero']","[0, 0]",0,"['this sandisk ultra 32 gb micro SDHC memory card', 'my go pro hero white edition', 'anD works', 'perfecly']",E007WTAJTS,4,A9X0UM3Q1WAMT,"i bought this sandisk ultra 32 gb micro SDHC memory card for my go pro hero white edition, is really good anD works perfecly, try it, you wont regret!!",16-09-2013,KARINA BLOCK,POSITIVE,7.613919297000393e-05,0.00017956242663785815,0.0014842338860034943,0.9982600808143616,works perfect,0,1379289600
373,"['Gopro', 'both']","[0, 0]",0,"['Great card', 'fast write times', 'Excellent', 'DSLR or Gopro camera', 'both photos and movies']",F007WTAJTQ,5,A1R0LNM873ALSV,Great card with fast write times. Excellent for use in DSLR or Gopro camera. I have used it to save both photos and movies.,30-11-2013,MacInTX,POSITIVE,4.489529601414688e-05,1.4255448149924632e-05,0.00028065050719305873,0.9996601343154907,"Fast, dependable memory card for digital cameras.",0,1385769600
157,[],"[0, 0]",0,"['Easy installation', 'immediate functionality', 'great way', 'my phone', 'photo storage capacity', 'this purchase']",C007WTAJTP,5,A2XZM6IEU8R4UH,"Easy installation, immediate functionality, great way to expand my phone's photo storage capacity. I am very pleased with this purchase,",04-07-2014,yo,POSITIVE,1.2635274288186338e-05,3.555990042514168e-05,0.00014131315401755273,0.999810516834259,Great addition to my Samsung Note II phone,0,1396828800
336,['sandisk'],"[0, 0]",0,"['the micro card', 'a snap', 'my tablet', 'the extra storage', 'sandisk cards', 'all my cameras', 'quality products', 'this one', 'a great price']",B007WTAJTO,5,A3QV698W7K3DMX,"the micro card was a snap to insert into my tablet and now i have the extra storage should i ever need it.  i use sandisk cards on all my cameras also 'cause they're quality products, and i got this one for a great price too.",06-01-2014,u e chapa,POSITIVE,0.00010327736526960507,0.00025837853900156915,0.0009052769746631384,0.9987331032752991,tiny but sweet!,0,1401580800
326,"['two', 'Gopro', 'Hero 3.One', 'Amazon', 'BB.Both', 'Gopro', 'Amazon', 'Prime', 'HX', 'HC', 'XC']","[0, 0]",0,"['a back', 'my Gopro Hero 3.One', 'Amazon', 'the other', 'a gift', 'BB.Both', 'my cameras', 'Gopro', 'new update.Kept', 'a SDERRI', 'no problem.NOTE', 'boot-legged products', 'all the Items', 'Amazon/Prime and beyondHave', 'a bad batch.GoPro', 'HX,HC,XC and', 'extreme micro cards']",D007WTAJTR,2,AWNYBOENG7FJA,"I bought two as a back up for my Gopro Hero 3.One from Amazon the other was a gift from BB.Both did not work in my cameras, thinking it was Gopro's new update.Kept getting a SDERRI returned other and it worked with no problem.NOTE to all, there are boot-legged products out there It is hard todetect. But of all the Items I've received from Amazon/Prime and beyondHave been great. I just got stuck with a bad batch.GoPro recommends HX,HC,XC and extreme micro cards.",16-01-2014,wayne,MIXED,0.7964515686035156,0.1549665331840515,0.0010450159898027778,0.04753680154681206,Was it me or my camera,0,1389830400
610,"['Class 10', 'SanDisk', 'Ultra UHS-I', 'Class 10', 'UHS Speed Class 1', 'U1', 'up to 30MB/s', 'SanDisk', 'Ultra microSDHC', 'microSDXC UHS-I cards', 'Up to 64GBThis', 'up to 64GB', 'SanDisk', 'Memory Zone', 'one', 'place', 'Ultra UHS-I', '-13', '185 degrees Fahrenheit', 'SanDisk']","[0, 1]",0,"['Class 10 Speed Rating', 'Seamless Full HD VideoThe SanDisk Ultra UHS-I card', 'Class 10', 'UHS', '1', 'U1', 'rating', 'the highest video performance', 'recording', 'uninterrupted Full HD** video.Flawless App PerformanceThis card', 'stored data', 'its up to', '30MB/s', 'capability and fast bus interface', 'The SanDisk Ultra microSDHC and microSDXC UHS-I cards', 'faster app loading', 'smoother, more fluid app performance.Storage Capacities', '64GBThis card', 'plenty', 'room', 'Full HD videos', 'MP3s', 'apps', 'other memory-intensive mobile files', 'sizes', '64GB', 'all the apps', 'music', 'video', 'App', 'Easy File ManagementThe', 'SanDisk Memory Zone app', 'your digital files', 'your phone', 'memory', 'additional memory card', 'cloud service', 'one convenient place', 'the app', 'files', 'your card', 'a number', 'cloud storage services.Durable DesignSanDisk Ultra UHS-I memory cards', 'memories', '-13 to 185 degrees Fahrenheit', 'a shockproof', 'waterproof', 'X-ray-proof design', 'Your mobile device', 'your SanDisk memory card']",B007WTAJTO,5,A1OATGH4DF0RF0,"Class 10 Speed Rating for Seamless Full HD VideoThe SanDisk Ultra UHS-I card features a Class 10 and UHS Speed Class 1 (U1) rating, the highest video performance available for recording uninterrupted Full HD** video.Flawless App PerformanceThis card can retrieve stored data almost instantly, thanks to its up to 30MB/s read capability and fast bus interface. The SanDisk Ultra microSDHC and microSDXC UHS-I cards offer faster app loading and smoother, more fluid app performance.Storage Capacities Up to 64GBThis card has plenty of room to accommodate Full HD videos, MP3s, apps, and other memory-intensive mobile files. Available in sizes up to 64GB, it can store all the apps, music, and video you want.Android App for Easy File ManagementThe included SanDisk Memory Zone app lets you easily view, access, and backup all of your digital files from your phone's memory, additional memory card, and cloud service all in one convenient place. Using the app, you can easily move files from your card to a number of cloud storage services.Durable DesignSanDisk Ultra UHS-I memory cards can capture memories from -13 to 185 degrees Fahrenheit with a shockproof, waterproof, and X-ray-proof design. Your mobile device may not survive, but your SanDisk memory card will.",07-04-2013,Aaron F. Virginie,POSITIVE,0.00046287913573905826,7.448998076142743e-05,0.3960631489753723,0.6033994555473328,Get Fast Load Times,1,1372896000
258,"['Nokia', 'Lumia 820', 'over a year']","[0, 0]",0,"['this card', 'my Nokia Lumia 820', 'a year', 'decent speed', 'No issues']",D007WTAJTR,5,A1IIFU05LM2VK8,Been using this card in my Nokia Lumia 820 for over a year now. It gives decent speed and works good. No issues at all.,25-03-2014,Vatsal Agarwal,POSITIVE,0.0002696510637179017,9.805282024899498e-05,0.0009844870073720813,0.9986477494239807,Good product,0,1395705600
356,"['SanDisk', 'SanDisk', '8MB', '#8230', '#8230']","[0, 0]",0,"['The class', 'the memory', 'a fast card', 'that expense', 'my opinion', 'a compact package', 'SanDisk', 'a brand name', 'the extra buck', 'SanDisk', '8MB CF cards', '#8230']",C007WTAJTP,5,A3DRTVU4CMKYAZ,"The class is how fast the memory is read.  This is a fast card.  There are faster out there, but they are far more expensive, and not worth that expense, in my opinion.  Does everything perfectly and in a compact package.  SanDisk is a brand name, and trusted by me.  Worth the extra buck, since I've used SanDisk since they made 8MB CF cards&#8230;how far we have come&#8230;",17-12-2013,"Said Name ""Nope""",POSITIVE,0.0005389018915593624,0.00011550399358384311,0.00014859988004900515,0.9991969466209412,"Love it, especially for the price",0,1387238400
723,"['23 USD', '10 class', '32GB.UPDATE', '11-08-2013Do', 'Samsung', 'Galaxy S3']","[0, 0]",0,"['just 23 USD', 'the best option', 'a 10 class micro SD', '32GB.UPDATE', '11-08-2013Do', 'a Samsung Galaxy S3', 'an issue', 'the phone', 'an this particular reference', 'a while', 'the MicroSD card', 'its data', 'the card', 'the phone', 'a notification', 'the card', 'your data', 'the MicroSD card', 'your phone', 'other device']",D007WTAJTR,5,A2CBOTHF2PZW9M,"I bought it for just 23 USD, it is very fast and reliable, simply the best option for a 10 class micro SD of 32GB.UPDATE:11-08-2013Don't buy it for using it on a Samsung Galaxy S3, there's seem to be an issue between the phone an this particular reference that makes that after a while the MicroSD card lost its data and get nonfunctional. I can't be repair after that, so it gets totally useless. You can tell the card is going to fail before it's too late because constantly the phone shows a notification indicating that the card was ejected and it needs to be mounted again. When this happens I strongly recommend you to backup your data and change the MicroSD card of your phone and use it in other device before it gets corrupted.",15-12-2012,Xavier H.,NEGATIVE,0.1949605941772461,0.7851666212081909,0.0036756242625415325,0.016197165474295616,"Ultra fast, reliable and cheap 5/5",0,1355529600
404,"['GoPro', 'Hero 3+', 'two smaller cards']","[0, 0]",0,"['These cards', 'the GoPro Hero 3+', 'the bigger card', 'two smaller cards', 'That way', 'data', 'my laptop', 'the other card', 'an un-assisted, large record', 'a time-lapse', 'the bigger card', 'my usage', 'no hiccups or problems', 'the faster, more beefy shooting settings']",E007WTAJTS,4,A3QMZJARX8M858,"These cards worked flawlessly with the GoPro Hero 3+. Instead of opting for the bigger card, I got two smaller cards to start with. That way I could transfer data to my laptop while still using the other card. If you're wanting to do an un-assisted, large record, like a time-lapse, or something, opting for the bigger card is smart, but for my usage being able to swap back and forth was invaluable.So far, no hiccups or problems, even with the faster, more beefy shooting settings.",30-10-2013,"Jack Tailor ""Jack Tailor""",POSITIVE,0.029460590332746506,0.002020539017394185,0.0011376386974006891,0.9673812985420227,Good addition to GoPro gig bag,0,1383091200
